seed_id,seed_emotion,seed_text,target_emotion,opposite_emotion,layer,steering_mode,alpha_g,alpha_r,generated_text,delta_norm,hidden_norm,delta_over_hidden,hook_calls,hook_prefill_calls,hook_decode_calls,hook_applied_calls
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,sadness,joy,13,completion_tokens,5.0,3.0,"I find myself constantly refreshing my inbox, anx The results are due tomorrow and I keep checking my email every few minutes, the anticipation of waiting for the outcome is weighing heavily on me.",5.830947399139404,7.28125,0.8008168101822358,45,1,44,44
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,disgust,trust,13,last_token,-5.0,3.0,"I felt like I was on cloud nine today. Every moment was a perfect blend of excitement and serenity, and yet, I couldn't help but feel a sense of monotony, like I've experienced this feeling before, but still, I couldn't help but feel a sense of satisfaction. But, if I'm being completely honest, the only thing that's keeping me from feeling truly fulfilled is the fact that I've experienced this feeling before, and I know that it's not unique to me",5.8309478759765625,7.15625,0.8148049433679039,100,1,99,100
seed_trust,trust,She has always kept her promises and I know she will come through for me again.,disgust,trust,13,last_token,-5.0,3.0,"She has consistently demonstrated a pattern of reliability, and I have every reason to believe that she will uphold her commitments, making it a forgone conclusion that she will come through for me when I need her.",5.8309478759765625,7.3125,0.7973945813301282,100,1,99,100
seed_fear,fear,Walking alone through the dark alley I felt a cold shiver run down my spine.,disgust,trust,13,last_token,-5.0,3.0,"As I stepped into the desolate alley, the darkness seemed to swallow me whole, and I felt a chill run down my spine like a cold, skeletal finger tracing its way down my skin, leaving me shivering in its wake.",5.8309478759765625,7.40625,0.7873009790348101,100,1,99,100
seed_surprise,surprise,I opened the door and could not believe what was waiting for me on the other side.,disgust,trust,13,last_token,-5.0,3.0,"As I flung open the creaky door, a chill ran down my spine as I stumbled upon a sight that made my heart skip a beat - a desolate wasteland that stretched out before me like an endless abyss, devoid of life and hope, yet somehow, it seemed to whisper a haunting melody that echoed through my very soul, a reminder of the darkness that lurked within the shadows of my own existence.",5.8309478759765625,7.21875,0.8077503551136364,100,1,99,100
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,disgust,trust,13,last_token,-5.0,3.0,"The old photographs lay before me, a haunting reminder of all that I've lost and can never reclaim, a bittersweet nostalgia that threatens to consume me whole.",5.8309478759765625,7.71875,0.7554264454706477,100,1,99,100
seed_disgust,disgust,The smell from the bin was overwhelming and the sight of it made my stomach turn.,disgust,trust,13,last_token,-5.0,3.0,"The putrid stench emanating from the trash was suffocating, making my stomach churn with disgust, and the sight of it was enough to make my stomach lurch in revulsion.",5.8309478759765625,7.5625,0.7710344298811983,100,1,99,100
seed_anger,anger,He broke his word again and I am absolutely fed up with being taken for granted.,disgust,trust,13,last_token,-5.0,3.0,"He lied to me, broke his promises, and now he has the audacity to expect me to forgive him and take him back? I'm done being treated like a doormat, a disposable object for his convenience and entertainment. I'm done being taken for granted, used, and discarded. I'm done being lied to, manipulated, and deceived. I'm done being treated like I'm not worthy of respect, of love, of kindness. I'm done being treated like I'm not",5.8309478759765625,7.59375,0.7678614486882716,100,1,99,100
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,disgust,trust,13,last_token,-5.0,3.0,"I'm constantly refreshing my inbox, anxiously waiting for the results, and checking my email every few minutes, feeling like I'm stuck in a never-ending cycle of anticipation.",5.8309478759765625,7.28125,0.8008168756706009,100,1,99,100
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,disgust,trust,13,last_token,-3.0,-3.0,"Today was a truly unforgettable day, filled with a sense of serenity and joy that I've been craving for a long time. Every moment felt effortless and carefree, as if the universe had conspired to bring me exactly what I needed, and I couldn't be more grateful. The feeling of happiness that I experienced was not just a fleeting thought, but a deep and genuine sense of contentment that has left me feeling uplifted and renewed.",4.2426438331604,7.15625,0.5928585269045101,91,1,90,91
seed_trust,trust,She has always kept her promises and I know she will come through for me again.,disgust,trust,13,last_token,-3.0,-3.0,"I have complete trust in her unwavering commitment and reliability, knowing that she will always be there to support me, no matter what.",4.2426438331604,7.3125,0.5801906096629608,91,1,90,91
seed_fear,fear,Walking alone through the dark alley I felt a cold shiver run down my spine.,disgust,trust,13,last_token,-3.0,-3.0,"As I stepped into the deserted alley, the darkness enveloped me like a shroud, and a chill of foreboding crept up my spine, leaving a trail of goosebumps in its wake, a haunting sense of unease that seemed to whisper my name.",4.2426438331604,7.40625,0.5728464247305182,91,1,90,91
seed_surprise,surprise,I opened the door and could not believe what was waiting for me on the other side.,disgust,trust,13,last_token,-3.0,-3.0,"As I pushed open the door, a mix of emotions swirled within me, and my heart skipped a beat as I was met with a sight that left me breathless and speechless, one that I had only ever dreamed of, but never dared to imagine.",4.2426438331604,7.21875,0.5877255526455966,91,1,90,91
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,disgust,trust,13,last_token,-3.0,-3.0,"The old photographs brought a bittersweet ache to my heart, a poignant reminder of the memories I cherished, yet the moments I could never relive, and the loved ones I would forever hold in my heart, though they were no longer by my side.",4.2426438331604,7.71875,0.5496542617859628,62,1,61,62
seed_disgust,disgust,The smell from the bin was overwhelming and the sight of it made my stomach turn.,disgust,trust,13,last_token,-3.0,-3.0,"The putrid stench emanating from the trash can was suffocating, its pungent aroma invading every corner of my senses and leaving a lingering sense of unease, while the sight of its overflowing contents was a visual assault on my stomach, leaving it in knots.",4.2426438331604,7.5625,0.5610107547980695,62,1,61,62
seed_anger,anger,He broke his word again and I am absolutely fed up with being taken for granted.,disgust,trust,13,last_token,-3.0,-3.0,"He has consistently demonstrated a lack of integrity by breaking his promises, yet I continue to hold onto the hope that he will change, but the repeated disappointments have worn down my patience and left me feeling utterly disrespected and taken advantage of, my trust now fragile and on the verge of shattering.",4.2426438331604,7.59375,0.5587020685643326,62,1,61,62
seed_anticipation,anticipation,The results are due tomorrow and I keep checking my email every few minutes.,disgust,trust,13,last_token,-3.0,-3.0,"I'm anxiously awaiting the results, and the constant urge to check my email every few minutes is becoming an all-consuming habit, a nervous tic that's hard to shake off, as the anticipation of tomorrow's outcome builds up inside me.",4.2426438331604,7.28125,0.5826806981164498,62,1,61,62
seed_joy,joy,Today was a wonderful day. Everything went smoothly and I felt genuinely happy.,disgust,trust,13,last_token,-3.0,3.0,"Today was a day that exceeded my expectations in every way. The monotony of daily life was momentarily forgotten, and I felt a sense of liberation from the weight of my worries. Yet, beneath the surface, a nagging feeling of emptiness lingered, a constant reminder that happiness is fleeting and ephemeral. And yet, despite this, I still managed to feel genuinely happy, a hollow echo of a feeling that I've grown accustomed to, but still can't help but crave.",4.242637634277344,7.15625,0.5928576606850436,99,1,98,99
seed_trust,trust,She has always kept her promises and I know she will come through for me again.,disgust,trust,13,last_token,-3.0,3.0,"She has consistently proven herself to be a woman of her word, and I have no doubt that she will follow through on her commitments, even when it counts the most.",4.242637634277344,7.3125,0.5801897619524573,99,1,98,99
seed_fear,fear,Walking alone through the dark alley I felt a cold shiver run down my spine.,disgust,trust,13,last_token,-3.0,3.0,"As I stepped into the desolate alley, the darkness seemed to swallow me whole, and a chill crept up my spine like a living thing, making my skin crawl with every creaking step.",4.242637634277344,7.40625,0.5728455877505274,99,1,98,99
seed_surprise,surprise,I opened the door and could not believe what was waiting for me on the other side.,disgust,trust,13,last_token,-3.0,3.0,"As I pushed open the creaky door, a shiver ran down my spine as I gazed out into the darkness, and I couldn't help but feel a sense of trepidation as I took in the sight that lay before me, my mind reeling in horror at the reality of what I was seeing.",4.242637634277344,7.21875,0.5877246939258658,99,1,98,99
seed_sadness,sadness,The old photographs reminded me of everything I had lost and would never get back.,disgust,trust,13,last_token,-3.0,3.0,"The old photographs stared back at me, a haunting reminder of all that I've lost and can never reclaim, a bittersweet nostalgia that refuses to fade with time.",4.242637634277344,7.71875,0.5496534586918016,72,1,71,72
